year,quarter,month,airline_id,unique_carrier,unique_carrier_name,unique_carrier_entity,region,carrier_name,service_class,rev_pax_enp_110,rev_pax_miles_140,rev_pax_miles_first,rev_ton_miles_240,rev_ton_miles_freight_247,rev_ton_miles_pax_241,avl_ton_miles_280,avl_seat_miles_320,avl_seat_miles_first,rev_acrft_miles_flown_410,rev_acrft_miles_sch_430,rev_acrft_dep_perf_510,rev_acrft_hrs_airborne_610
2021,3,9,20436,F9,Frontier Airlines Inc.,16461,L,Frontier Airlines Inc.,K,100959,123223173,123223173,12322317,0,12322317,19212449,192124492,192124492,976242,976242,813,2204
2021,3,9,20409,B6,JetBlue Airways,16673,L,JetBlue Airways,K,638615,932348193,932348193,93431533,196714,93234819,189007447,1450840404,1450840404,8479791,8609423,6033,18480
2021,3,9,20422,SY,Sun Country Airlines d/b/a MN Airlines,16795,L,Sun Country Airlines d/b/a MN Airlines,K,2426,3012777,3012777,301278,0,301278,624154,5107560,5107560,27460,27460,22,64
2021,3,9,20398,MQ,Envoy Air,16820,L,Envoy Air,K,70803,40835016,40835016,4084049,547,4083502,7641363,59205618,59205618,804373,805139,1347,1950
2021,3,9,20397,OH,PSA Airlines Inc.,07028,D,PSA Airlines Inc.,K,1093324,459865249,459865249,45997227,10702,45986525,82886228,589721875,589721875,8285600,8383887,19636,21944
2021,3,9,19805,AA,American Airlines Inc.,10052,P,American Airlines Inc.,K,10050,67775044,67775044,33581764,25896115,6777504,80477925,215983143,215983143,1658774,1658774,323,3151
2021,3,9,20378,YV,Mesa Airlines Inc.,11022,L,Mesa Airlines Inc.,K,51412,37739650,37739650,3773974,9,3773965,6973022,57694043,57694043,754691,757004,1046,1780
2021,3,9,20304,OO,SkyWest Airlines Inc.,11025,L,SkyWest Airlines Inc.,K,11649,9828299,9828299,982830,0,982830,2567390,18676413,18676413,255533,257333,286,591
2021,3,9,20363,9E,Endeavor Air Inc.,11027,L,Endeavor Air Inc.,K,3242,2635260,2635260,263526,0,263526,583392,4124064,4124064,54264,54264,68,123
2021,3,9,19393,WN,Southwest Airlines Co.,11033,L,Southwest Airlines Co.,K,177996,212360658,212360658,21285832,49670,21236066,35302362,291306984,291306984,2011576,2036569,1680,4451
2021,3,9,20416,NK,Spirit Air Lines,16831,L,Spirit Air Lines,K,274275,301147141,301147141,30114714,0,30114714,46981566,469726383,469726383,2588350,2588350,2332,5867
2021,4,10,19790,DL,Delta Air Lines Inc.,01260,D,Delta Air Lines Inc.,K,9640778,9491535913,9491535913,978907119,18182116,949153591,1602784160,11527971565,11527971565,65940788,65949675,70675,146196
2021,4,10,19690,HA,Hawaiian Airlines Inc.,05375,D,Hawaiian Airlines Inc.,K,604295,884889696,884889696,98388877,9705558,88488970,215624866,1287403013,1287403013,5677072,5925863,5850,12130
2021,4,10,20452,YX,Republic Airline,06003,D,Republic Airline,K,1684881,923230400,923230400,92323040,0,92323040,169700590,1182308041,1182308041,15899061,15974295,29209,40809
2021,4,10,20046,ZW,Air Wisconsin Airlines Corp,06024,D,Air Wisconsin Airlines Corp,K,357641,123168469,123168469,12316847,0,12316847,17841605,145764750,145764750,2915295,3110251,8649,8411
2021,4,10,19930,AS,Alaska Airlines Inc.,06031,D,Alaska Airlines Inc.,K,2111089,2886346031,2886346031,295259869,4814671,288634603,510930778,3874651712,3874651712,23270861,23789091,18265,50752
2021,4,10,20368,G4,Allegiant Air,06035,D,Allegiant Air,K,1171294,1021129348,1021129348,102112935,0,102112935,135700485,1357004850,1357004850,7708728,7708728,8981,17415
2021,4,10,20436,F9,Frontier Airlines Inc.,06460,D,Frontier Airlines Inc.,K,1827898,1732042908,1732042908,173204291,0,173204291,227304250,2273042504,2273042504,11757488,11757488,12594,26537
2021,4,10,19687,QX,Horizon Air,06580,D,Horizon Air,K,462808,195021164,195021164,19582658,67059,19502116,30778017,246311212,246311212,3240937,3287201,7786,9129
2021,4,10,20409,B6,JetBlue Airways,06673,D,JetBlue Airways,K,2200376,2977652606,2977652606,298849028,1083767,297765261,505215787,3739527786,3739527786,24128589,24151680,19083,52739
2021,4,10,20378,YV,Mesa Airlines Inc.,06689,D,Mesa Airlines Inc.,K,922460,599595737,599595737,60601009,641435,59959574,87812105,702811026,702811026,9225286,9295355,14482,22394
2021,4,10,20304,OO,SkyWest Airlines Inc.,06700,D,SkyWest Airlines Inc.,K,3507948,1908798282,1908798282,190879828,0,190879828,322416391,2347712073,2347712073,34844688,36134043,67589,88319
2021,4,10,19393,WN,Southwest Airlines Co.,06725,D,Southwest Airlines Co.,K,11893214,9746531779,9746531779,987228199,11884058,974653178,1481629131,12098930027,12098930027,77025925,79925526,99476,175587
2021,4,10,20422,SY,Sun Country Airlines d/b/a MN Airlines,06795,D,Sun Country Airlines d/b/a MN Airlines,K,207711,254674519,254674519,25644356,30382,25467452,41599664,339273564,339273564,1840550,1839447,1505,3991
2021,4,10,20398,MQ,Envoy Air,06820,D,Envoy Air,K,1197479,643299506,643299506,64346828,16877,64329951,99971330,774159317,774159317,11139643,11323892,22601,28530
2021,4,10,20416,NK,Spirit Air Lines,06830,D,Spirit Air Lines,K,2430476,2532182959,2532182959,253218296,0,253218296,318126948,3180790371,3180790371,17176446,17176446,16638,38033
2021,4,10,20363,9E,Endeavor Air Inc.,07024,D,Endeavor Air Inc.,K,1334037,560368548,560368548,56036944,89,56036855,93868941,687665905,687665905,9861668,9844003,24458,26015
2021,4,10,19805,AA,American Airlines Inc.,0A050,D,American Airlines Inc.,K,10111838,10548242856,10548242856,1076465315,15291889,1054824286,1679369422,12377015805,12377015805,71188495,74096992,70933,158760
2021,4,10,19977,UA,United Air Lines Inc.,0A875,D,United Air Lines Inc.,K,6569531,8006596082,8006596082,846462216,34584985,800659608,1350841564,9795028653,9795028653,54978908,55220803,47796,119727
2021,4,10,19805,AA,American Airlines Inc.,10049,A,American Airlines Inc.,K,220403,1001905655,1001905655,190594650,87468376,100190566,408943523,2086318907,2086318907,7657596,7720088,1719,14372
2021,4,10,19805,AA,American Airlines Inc.,10050,L,American Airlines Inc.,K,1190727,1745695590,1745695590,211133318,35581965,174569559,352677362,2372094580,2372094580,12574741,12930144,8901,26579
2021,4,10,19790,DL,Delta Air Lines Inc.,10260,L,Delta Air Lines Inc.,K,601787,993091821,993091821,110735529,11113454,99309182,188079483,1327285349,1327285349,6900110,6907961,4262,14483
2021,4,10,19790,DL,Delta Air Lines Inc.,10261,A,Delta Air Lines Inc.,K,352156,1562233248,1562233248,225696490,66888328,156223325,436431388,2533361340,2533361340,9328452,9344438,2127,17950
2021,4,10,19790,DL,Delta Air Lines Inc.,10262,P,Delta Air Lines Inc.,K,24429,155759470,155759470,48805628,30582341,15575947,101788029,641993900,641993900,2161068,2134983,371,4044
2021,4,10,19977,UA,United Air Lines Inc.,10874,A,United Air Lines Inc.,K,406976,1941944594,1941944594,343306722,143959139,194194459,608769397,3305725159,3305725159,12833252,12952041,2785,24190
2021,4,10,19977,UA,United Air Lines Inc.,10876,L,United Air Lines Inc.,K,785146,1289130793,1289130793,154681266,25371296,128913079,251120290,1819941070,1819941070,10410253,10481742,6697,22074
2021,4,10,19977,UA,United Air Lines Inc.,10877,P,United Air Lines Inc.,K,39237,190626322,190626322,71568384,50333359,19062632,153299582,815127412,815127412,3053794,3110943,715,5697
2021,4,10,20452,YX,Republic Airline,11029,L,Republic Airline,K,2458,2444020,2444020,244402,0,244402,501513,3496304,3496304,46004,46004,46,115
2021,4,10,19690,HA,Hawaiian Airlines Inc.,15375,P,Hawaiian Airlines Inc.,K,5753,21774752,21774752,5013077,2831091,2177475,15812477,80159632,80159632,296740,296703,76,583
2021,4,10,19930,AS,Alaska Airlines Inc.,16031,L,Alaska Airlines Inc.,K,145322,210351717,210351717,21049945,14774,21035172,34410437,264946078,264946078,1615352,1568855,1149,3467
2021,4,10,20207,XP,TEM Enterprises dba  Avelo Airlines,16144,I,TEM Enterprises dba  Avelo Airlines,K,29046,16714090,16714090,1671409,0,1671409,3185243,26457795,26457795,160323,139950,276,385
2021,4,10,20436,F9,Frontier Airlines Inc.,16461,L,Frontier Airlines Inc.,K,119805,146018444,146018444,14601844,0,14601844,21521479,215214790,215214790,1095671,1095671,904,2452
2021,4,10,20409,B6,JetBlue Airways,16673,L,JetBlue Airways,K,614360,884309335,884309335,88614181,183247,88430934,175587315,1338668376,1338668376,7919092,7946206,5695,17256
2021,4,10,20422,SY,Sun Country Airlines d/b/a MN Airlines,16795,L,Sun Country Airlines d/b/a MN Airlines,K,3017,5074594,5074594,507459,0,507459,984066,8134152,8134152,43732,43732,26,94
2021,4,10,20398,MQ,Envoy Air,16820,L,Envoy Air,K,84193,47973465,47973465,4798014,667,4797347,8291632,64285784,64285784,881294,882502,1536,2161
2021,4,10,20397,OH,PSA Airlines Inc.,07028,D,PSA Airlines Inc.,K,1244422,538939818,538939818,53905299,11317,53893982,91109849,648717921,648717921,9096861,9121115,21094,24114
2021,4,10,19805,AA,American Airlines Inc.,10052,P,American Airlines Inc.,K,10355,69933077,69933077,41978341,33693661,6993308,97163465,205835518,205835518,1965511,2016927,405,3706
2021,4,10,20378,YV,Mesa Airlines Inc.,11022,L,Mesa Airlines Inc.,K,57550,41968960,41968960,4197772,876,4196896,7101617,58830362,58830362,769211,772539,1068,1818
2021,4,10,20304,OO,SkyWest Airlines Inc.,11025,L,SkyWest Airlines Inc.,K,12624,10615547,10615547,1061555,0,1061555,2417408,17541890,17541890,240893,243523,273,560
2021,4,10,20363,9E,Endeavor Air Inc.,11027,L,Endeavor Air Inc.,K,3582,2892844,2892844,289284,0,289284,583578,4189808,4189808,57456,57456,72,132
2021,4,10,19393,WN,Southwest Airlines Co.,11033,L,Southwest Airlines Co.,K,218469,250287651,250287651,25079291,50525,25028765,38230241,315308398,315308398,2169170,2191014,1899,4804
2021,4,10,20416,NK,Spirit Air Lines,16831,L,Spirit Air Lines,K,291243,328531293,328531293,32853129,0,32853129,51657580,516575797,516575797,2820803,2820803,2539,6189
2021,4,11,19790,DL,Delta Air Lines Inc.,01260,D,Delta Air Lines Inc.,K,9571455,9231374137,9231374137,951327817,17027066,923137414,1562481853,11184964751,11184964751,63662557,63659150,70282,143010
2021,4,11,19690,HA,Hawaiian Airlines Inc.,05375,D,Hawaiian Airlines Inc.,K,651101,951973417,951973417,105667624,10338160,95197342,214949117,1282710436,1282710436,5649818,5714154,5737,12129
2021,4,11,20452,YX,Republic Airline,06003,D,Republic Airline,K,1394642,765933248,765933248,76593325,0,76593325,161307696,1123268117,1123268117,15101111,15119459,27876,39476
2021,4,11,20046,ZW,Air Wisconsin Airlines Corp,06024,D,Air Wisconsin Airlines Corp,K,299460,106104435,106104435,10610444,0,10610444,15338005,125310500,125310500,2506210,2583268,7180,7121
2021,4,11,19930,AS,Alaska Airlines Inc.,06031,D,Alaska Airlines Inc.,K,2117676,3125286827,3125286827,318567085,4322978,312528683,517631740,3934177260,3934177260,23614178,24210781,17203,51513
2021,4,11,20368,G4,Allegiant Air,06035,D,Allegiant Air,K,1194269,1072903509,1072903509,107290351,0,107290351,137280448,1372804482,1372804482,7815365,7815365,8846,17620
2021,4,11,20436,F9,Frontier Airlines Inc.,06460,D,Frontier Airlines Inc.,K,1698813,1629855298,1629855298,162985530,0,162985530,224306350,2243063498,2243063498,11672270,11672270,12312,26469
2021,4,11,19687,QX,Horizon Air,06580,D,Horizon Air,K,486885,216345324,216345324,21710407,60023,21634532,32645286,261895544,261895544,3445994,3479625,7875,9696
2021,4,11,20409,B6,JetBlue Airways,06673,D,JetBlue Airways,K,2214795,2823674601,2823674601,283373680,1006220,282367460,473112230,3507798380,3507798380,22555488,22558509,19607,50481
2021,4,11,20378,YV,Mesa Airlines Inc.,06689,D,Mesa Airlines Inc.,K,846894,541576010,541576010,54818857,661256,54157601,80251106,635448894,635448894,8341237,8422228,13333,20232
2021,4,11,20304,OO,SkyWest Airlines Inc.,06700,D,SkyWest Airlines Inc.,K,3539072,1918598951,1918598951,191859895,0,191859895,322174088,2346042498,2346042498,34806514,35012989,67469,88545
2021,4,11,19393,WN,Southwest Airlines Co.,06725,D,Southwest Airlines Co.,K,11775524,9602137412,9602137412,971375156,11161415,960213741,1441323353,11772196679,11772196679,75070345,75354606,97014,172143
2021,4,11,20422,SY,Sun Country Airlines d/b/a MN Airlines,06795,D,Sun Country Airlines d/b/a MN Airlines,K,221343,277714517,277714517,27995141,46189,27771452,43145633,351527472,351527472,1915480,1918485,1545,4186
2021,4,11,20398,MQ,Envoy Air,06820,D,Envoy Air,K,1158227,619906094,619906094,62008924,18315,61990609,98982601,765299929,765299929,10986110,11008969,22303,28153
2021,4,11,20416,NK,Spirit Air Lines,06830,D,Spirit Air Lines,K,2597682,2727200476,2727200476,272720048,0,272720048,330451892,3304518919,3304518919,17960700,17960700,17358,39958
2021,4,11,20363,9E,Endeavor Air Inc.,07024,D,Endeavor Air Inc.,K,1099272,464326935,464326935,46432705,12,46432694,85354044,626583945,626583945,8984825,8986728,21921,24076
2021,4,11,19805,AA,American Airlines Inc.,0A050,D,American Airlines Inc.,K,10111192,10613630985,10613630985,1081240011,14027917,1061363099,1728663818,12626104380,12626104380,71882410,73067091,72048,161044
2021,4,11,19977,UA,United Air Lines Inc.,0A875,D,United Air Lines Inc.,K,6478423,8028625979,8028625979,848110969,34250882,802862598,1347211649,9725716684,9725716684,55326123,55554847,47109,121014
2021,4,11,19805,AA,American Airlines Inc.,10049,A,American Airlines Inc.,K,189968,835927766,835927766,143281417,56903502,83592777,259033763,1296409438,1296409438,4664405,4715204,1060,8872
2021,4,11,19805,AA,American Airlines Inc.,10050,L,American Airlines Inc.,K,1466331,2267218789,2267218789,263702995,36029261,226721879,440137707,2955404254,2955404254,15351338,15572587,10608,32508
2021,4,11,19790,DL,Delta Air Lines Inc.,10260,L,Delta Air Lines Inc.,K,706326,1188668498,1188668498,129400212,9960783,118866850,214715726,1522960348,1522960348,7985051,7984400,4917,16858
2021,4,11,19790,DL,Delta Air Lines Inc.,10261,A,Delta Air Lines Inc.,K,324532,1415557698,1415557698,196482816,52061892,141555770,335496137,1948119493,1948119493,7082416,7097983,1634,13803
2021,4,11,19790,DL,Delta Air Lines Inc.,10262,P,Delta Air Lines Inc.,K,30565,196620891,196620891,49372258,27160411,19662089,97298140,614352294,614352294,2065060,2059843,354,3911
2021,4,11,19977,UA,United Air Lines Inc.,10874,A,United Air Lines Inc.,K,429028,2080146877,2080146877,335354084,121102811,208014688,533934545,2906676249,2906676249,11366427,11432528,2427,21634
2021,4,11,19977,UA,United Air Lines Inc.,10876,L,United Air Lines Inc.,K,963214,1649028240,1649028240,191418970,26142284,164902824,294948238,2154973521,2154973521,12327305,12339784,7736,26222
2021,4,11,19977,UA,United Air Lines Inc.,10877,P,United Air Lines Inc.,K,51601,263189524,263189524,80068299,51669672,26318952,161891593,863392364,863392364,3262759,3295840,742,6161
2021,4,11,20452,YX,Republic Airline,11029,L,Republic Airline,K,2820,2695950,2695950,269595,0,269595,582881,4063568,4063568,53468,53468,56,132
2021,4,11,19690,HA,Hawaiian Airlines Inc.,15375,P,Hawaiian Airlines Inc.,K,6960,26291003,26291003,5392398,2746011,2629100,15962817,78676224,78676224,299800,295981,76,598
2021,4,11,19930,AS,Alaska Airlines Inc.,16031,L,Alaska Airlines Inc.,K,174775,273180260,273180260,27346463,28437,27318026,42341220,327078817,327078817,1991345,1934319,1312,4259
2021,4,11,20207,XP,TEM Enterprises dba  Avelo Airlines,16144,I,TEM Enterprises dba  Avelo Airlines,K,53835,39099904,39099904,3909990,0,3909990,6202521,51520497,51520497,311781,188850,426,738
2021,4,11,20436,F9,Frontier Airlines Inc.,16461,L,Frontier Airlines Inc.,K,183683,230531867,230531867,23053187,0,23053187,34609958,346099580,346099580,1714916,1714916,1417,3873
2021,4,11,20409,B6,JetBlue Airways,16673,L,JetBlue Airways,K,586809,892479599,892479599,89682495,434535,89247960,174149889,1315857150,1315857150,7654326,7674086,5176,16684
2021,4,11,20422,SY,Sun Country Airlines d/b/a MN Airlines,16795,L,Sun Country Airlines d/b/a MN Airlines,K,6425,11336263,11336263,1133626,0,1133626,1968470,16110762,16110762,86617,86617,49,184
2021,4,11,20398,MQ,Envoy Air,16820,L,Envoy Air,K,79880,43941065,43941065,4394381,274,4394107,8052106,62178504,62178504,819326,820614,1455,2026
2021,4,11,20397,OH,PSA Airlines Inc.,07028,D,PSA Airlines Inc.,K,1138337,496332561,496332561,49644314,11057,49633256,86986161,619615987,619615987,8688687,8714091,19944,23131
2021,4,11,19805,AA,American Airlines Inc.,10052,P,American Airlines Inc.,K,21692,151047306,151047306,36353820,19920133,15104731,83111941,283934418,283934418,1546087,1579941,285,2970
2021,4,11,20378,YV,Mesa Airlines Inc.,11022,L,Mesa Airlines Inc.,K,69598,53794855,53794855,5379486,0,5379486,8364768,70677659,70677659,928739,928739,1207,2211
2021,4,11,20304,OO,SkyWest Airlines Inc.,11025,L,SkyWest Airlines Inc.,K,20097,14521716,14521716,1452172,0,1452172,2807719,20776126,20776126,304757,308792,438,725
2021,4,11,20363,9E,Endeavor Air Inc.,11027,L,Endeavor Air Inc.,K,6196,4964264,4964264,496426,0,496426,977129,7005462,7005462,95760,95760,120,220
2021,4,11,20397,OH,PSA Airlines Inc.,11030,L,PSA Airlines Inc.,K,1482,1202889,1202889,120289,0,120289,239362,1714128,1714128,24048,25482,30,62
2021,4,11,19393,WN,Southwest Airlines Co.,11033,L,Southwest Airlines Co.,K,263223,299173971,299173971,29951960,34563,29917397,45738385,375963747,375963747,2521325,2522181,2238,5635
2021,4,11,20416,NK,Spirit Air Lines,16831,L,Spirit Air Lines,K,324550,376062969,376062969,37606297,0,37606297,55785074,557850735,557850735,3036235,3036235,2661,6651
2021,1,1,19790,DL,Delta Air Lines Inc.,01260,D,Delta Air Lines Inc.,V,22012,18587188,18587188,1858719,0,1858719,12229370,51720506,51720506,425654,0,640,985
2021,1,1,19690,HA,Hawaiian Airlines Inc.,05375,D,Hawaiian Airlines Inc.,V,461,685904,685904,102650,34060,68590,206972,1080864,1080864,3888,0,4,8
2021,1,1,19930,AS,Alaska Airlines Inc.,06031,D,Alaska Airlines Inc.,V,7000,4470607,4470607,447061,0,447061,1355873,10574320,10574320,70859,0,109,160
2021,1,1,20368,G4,Allegiant Air,06035,D,Allegiant Air,V,2880,2621318,2621318,262132,0,262132,562926,5629263,5629263,32331,0,36,77
2021,1,1,20207,XP,TEM Enterprises dba  Avelo Airlines,06144,D,XTRA Airways,V,149,100659,100659,10066,0,10066,153585,1290114,1290114,6826,0,11,18
2021,1,1,20409,B6,JetBlue Airways,06673,D,JetBlue Airways,V,34149,35387151,35387151,3538715,0,3538715,6268972,53028230,53028230,345137,0,367,745
2021,1,1,19393,WN,Southwest Airlines Co.,06725,D,Southwest Airlines Co.,V,914,975266,975266,97527,0,97527,232031,1907152,1907152,12784,0,12,28
2021,1,1,20422,SY,Sun Country Airlines d/b/a MN Airlines,06795,D,Sun Country Airlines d/b/a MN Airlines,V,18789,17064123,17064123,16101153,14394741,1706412,37904638,66084156,66084156,1538878,0,1328,3417
2021,1,1,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",06076,D,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",V,158,133294,133294,13329,0,13329,203315,1800790,1800790,11618,0,17,29
2021,1,1,20363,9E,Endeavor Air Inc.,07024,D,Endeavor Air Inc.,V,759,365605,365605,36561,0,36561,175586,1404690,1404690,20067,0,53,52
2021,1,1,19977,UA,United Air Lines Inc.,0A875,D,United Air Lines Inc.,V,4633,3942775,3942775,9403956,8905116,394278,25901635,9103605,9103605,395104,0,110,735
2021,1,1,19790,DL,Delta Air Lines Inc.,10261,A,Delta Air Lines Inc.,V,1434,4821039,4821039,10358977,9132606,482104,34304918,7366014,7366014,764217,0,199,1535
2021,1,1,19977,UA,United Air Lines Inc.,10874,A,United Air Lines Inc.,V,2490,8868040,8868040,26181115,24711446,886804,78923076,14948150,14948150,1220202,0,279,2297
2021,1,1,19977,UA,United Air Lines Inc.,10876,L,United Air Lines Inc.,V,482,642153,642153,5243314,5142335,64215,14263929,2224614,2224614,216128,0,48,412
2021,1,1,19977,UA,United Air Lines Inc.,10877,P,United Air Lines Inc.,V,712,1034130,1034130,51353468,49938948,103413,136291086,2137044,2137044,2336347,0,578,4449
2021,1,1,19690,HA,Hawaiian Airlines Inc.,15375,P,Hawaiian Airlines Inc.,V,662,2044532,2044532,240937,36484,204453,753455,3931198,3931198,14141,0,4,31
2021,1,1,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",16076,I,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",V,2598,969489,969489,96949,0,96949,297623,2636085,2636085,17007,0,39,46
2021,1,1,20409,B6,JetBlue Airways,16673,L,JetBlue Airways,V,11239,3250027,3250027,325003,0,325003,447533,3895480,3895480,24430,0,75,69
2021,1,1,20422,SY,Sun Country Airlines d/b/a MN Airlines,16795,L,Sun Country Airlines d/b/a MN Airlines,V,525,1399224,1399224,139922,0,139922,525776,4339380,4339380,23330,0,14,53
2021,1,1,19393,WN,Southwest Airlines Co.,11033,L,Southwest Airlines Co.,V,77,176561,176561,17656,0,17656,39669,327899,327899,2293,0,1,6
2021,1,2,19790,DL,Delta Air Lines Inc.,01260,D,Delta Air Lines Inc.,V,16436,15549403,15549403,1557371,2431,1554940,10849573,42058499,42058499,421196,0,590,977
2021,1,2,19690,HA,Hawaiian Airlines Inc.,05375,D,Hawaiian Airlines Inc.,V,414,739443,739443,75052,1107,73944,211967,1278705,1278705,5538,0,4,12
2021,1,2,19930,AS,Alaska Airlines Inc.,06031,D,Alaska Airlines Inc.,V,6805,4242236,4242236,424224,0,424224,1121803,8710760,8710760,59808,0,96,137
2021,1,2,20368,G4,Allegiant Air,06035,D,Allegiant Air,V,1024,970323,970323,97032,0,97032,242356,2423559,2423559,13635,0,15,32
2021,1,2,20207,XP,TEM Enterprises dba  Avelo Airlines,06144,D,XTRA Airways,V,204,110908,110908,11091,0,11091,126450,1062180,1062180,5620,0,12,14
2021,1,2,19687,QX,Horizon Air,06580,D,Horizon Air,V,56,41160,41160,4116,0,4116,28176,223136,223136,2936,0,4,8
2021,1,2,20409,B6,JetBlue Airways,06673,D,JetBlue Airways,V,691,462388,462388,46239,0,46239,209028,1640900,1640900,14777,0,21,36
2021,1,2,19393,WN,Southwest Airlines Co.,06725,D,Southwest Airlines Co.,V,2338,2003489,2003489,200349,0,200349,410063,3349416,3349416,21368,0,28,47
2021,1,2,20422,SY,Sun Country Airlines d/b/a MN Airlines,06795,D,Sun Country Airlines d/b/a MN Airlines,V,17500,13769550,13769550,13509347,12132392,1376955,32556995,51014460,51014460,1292721,0,1149,2898
2021,1,2,20398,MQ,Envoy Air,06820,D,Envoy Air,V,151,388098,388098,39020,210,38810,61005,469984,469984,6184,0,6,14
2021,1,2,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",06076,D,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",V,20,19280,19280,1928,0,1928,33740,298840,298840,1928,0,2,5
2021,1,2,20363,9E,Endeavor Air Inc.,07024,D,Endeavor Air Inc.,V,924,372955,372955,37296,0,37296,172585,1380680,1380680,19724,0,58,53
2021,1,2,19977,UA,United Air Lines Inc.,0A875,D,United Air Lines Inc.,V,2207,2479795,2479795,2040688,1769227,247980,6234191,4558267,4558267,110575,0,46,214
2021,1,2,19790,DL,Delta Air Lines Inc.,10261,A,Delta Air Lines Inc.,V,0,0,0,12620067,11802537,0,38003456,0,0,841701,0,202,1657
2021,1,2,19977,UA,United Air Lines Inc.,10874,A,United Air Lines Inc.,V,0,0,0,42522131,41403797,0,118177697,0,0,1950273,0,422,3668
2021,1,2,19977,UA,United Air Lines Inc.,10876,L,United Air Lines Inc.,V,354,595255,595255,7195574,7118173,59526,14980876,2328580,2328580,223781,0,48,424
2021,1,2,19977,UA,United Air Lines Inc.,10877,P,United Air Lines Inc.,V,251,285218,285218,50192131,48966177,28522,145126936,781196,781196,2403007,0,501,4541
2021,1,2,19690,HA,Hawaiian Airlines Inc.,15375,P,Hawaiian Airlines Inc.,V,898,2412505,2412505,244424,3174,241251,1019466,5333708,5333708,19186,0,7,42
2021,1,2,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",16076,I,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",V,1513,1351524,1351524,135152,0,135152,366555,3246630,3246630,20946,0,24,47
2021,1,2,20422,SY,Sun Country Airlines d/b/a MN Airlines,16795,L,Sun Country Airlines d/b/a MN Airlines,V,721,1872976,1872976,187298,0,187298,934742,7780752,7780752,41832,0,19,89
2021,1,2,19393,WN,Southwest Airlines Co.,11033,L,Southwest Airlines Co.,V,344,781094,781094,78109,0,78109,167211,1372693,1372693,9115,0,4,17
2021,1,3,19790,DL,Delta Air Lines Inc.,01260,D,Delta Air Lines Inc.,V,18222,16711762,16711762,1671176,0,1671176,11341615,43661513,43661513,427623,0,600,983
2021,1,3,19690,HA,Hawaiian Airlines Inc.,05375,D,Hawaiian Airlines Inc.,V,261,301082,301082,41547,11439,30108,77652,564786,564786,2912,0,2,6
2021,1,3,19930,AS,Alaska Airlines Inc.,06031,D,Alaska Airlines Inc.,V,8071,5055141,5055141,505514,0,505514,1317640,10324734,10324734,69006,0,110,159
2021,1,3,20368,G4,Allegiant Air,06035,D,Allegiant Air,V,7297,7572862,7572862,757286,0,757286,2127671,21276714,21276714,123817,0,118,282
2021,1,3,20207,XP,TEM Enterprises dba  Avelo Airlines,06144,D,XTRA Airways,V,248,119370,119370,11937,0,11937,113108,950103,950103,5027,0,10,13
2021,1,3,20409,B6,JetBlue Airways,06673,D,JetBlue Airways,V,567,540762,540762,54076,0,54076,203151,1569600,1569600,14398,0,16,34
2021,1,3,19393,WN,Southwest Airlines Co.,06725,D,Southwest Airlines Co.,V,3565,3387525,3387525,341674,1461,338753,886936,7291543,7291543,48953,0,55,110
2021,1,3,20422,SY,Sun Country Airlines d/b/a MN Airlines,06795,D,Sun Country Airlines d/b/a MN Airlines,V,25231,19908995,19908995,13560267,11569368,1990900,38555829,83710824,83710824,1547809,0,1487,3476
2021,1,3,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",06076,D,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",V,135,50424,50424,5042,0,5042,82075,726950,726950,4690,0,8,12
2021,1,3,20363,9E,Endeavor Air Inc.,07024,D,Endeavor Air Inc.,V,489,234602,234602,23460,0,23460,120269,962150,962150,13745,0,35,36
2021,1,3,19977,UA,United Air Lines Inc.,0A875,D,United Air Lines Inc.,V,4109,4781171,4781171,3647906,3051174,478117,12419013,10864578,10864578,252384,0,97,484
2021,1,3,19790,DL,Delta Air Lines Inc.,10260,L,Delta Air Lines Inc.,V,0,0,0,1824,1824,0,35997,0,0,1420,0,1,3
2021,1,3,19790,DL,Delta Air Lines Inc.,10261,A,Delta Air Lines Inc.,V,271,784338,784338,8203177,7729471,78434,22489143,2526360,2526360,511416,0,137,1008
2021,1,3,19790,DL,Delta Air Lines Inc.,10262,P,Delta Air Lines Inc.,V,0,0,0,1913764,1830362,0,3812278,0,0,81372,0,12,152
2021,1,3,19977,UA,United Air Lines Inc.,10874,A,United Air Lines Inc.,V,538,2574182,2574182,30213122,29416764,257418,78438648,3356850,3356850,1212771,0,279,2290
2021,1,3,19977,UA,United Air Lines Inc.,10876,L,United Air Lines Inc.,V,622,810183,810183,3971516,3881163,81018,9880475,2756602,2756602,153396,0,37,291
